Episode,DDQN,DQN,MDA2C,MDREINFORCE,DDPG
959,814.828345336914,814.828345336914,-33722.12749217987,39390.498027572634,24559.201000671386
960,811.9223585891724,811.9223585891724,-33242.89405315399,40296.52290679931,25126.059720993042
961,811.1698161315918,811.1698161315918,-34084.446690979006,39705.54492607117,24957.175942230224
962,814.7358881759643,814.7358881759643,-35600.14757278442,38860.38660476685,23597.220109405516
963,813.107898979187,813.107898979187,-34198.928453674314,38841.6255292511,23282.123814620973
964,798.4763581085205,798.4763581085205,-34940.19059394836,38110.345738716125,22040.360437164305
965,810.1041990661621,810.1041990661621,-34403.76187309265,38015.25655605316,22343.588472061158
966,809.8489582061768,809.8489582061768,-34238.85571273803,38677.80103862762,23222.800358352662
967,818.6610498428345,818.6610498428345,-33730.68621261597,40057.28293842316,24643.34347579956
968,785.6937339019776,785.6937339019776,-32904.55054954529,39688.47704555511,24925.064020004273
969,814.6241490173339,814.6241490173339,-32907.27532348633,39815.900945167545,25366.959271240234
970,796.1252084350585,796.1252084350585,-32327.948190231324,39942.86531665802,25474.10993423462
971,805.6498065948487,805.6498065948487,-30608.639581184387,41273.85439777374,27046.60460609436
972,820.434736289978,820.434736289978,-29555.39255256653,43224.663887443545,28623.594232940675
973,861.8372647857666,861.8372647857666,-32059.48144958496,42087.44155075073,27592.576780548097
974,890.206244544983,890.206244544983,-30171.31661678314,43353.00335914612,28984.42025932312
975,881.4713940429688,881.4713940429688,-29890.78237300873,45060.1072819519,30538.20373321533
976,915.4778211593627,915.4778211593627,-28693.93625026703,46402.3008190918,31654.260373992918
977,926.1292718887329,926.1292718887329,-28670.212930488586,47600.07077026367,32453.682674713134
978,934.2152585983276,934.2152585983276,-28313.79239059448,47683.94074699402,32853.887495422365
979,968.3411264419556,968.3411264419556,-29226.291902389527,46782.53875602722,32345.011887664794
980,959.2558197784424,959.2558197784424,-30765.187829971313,46561.21081321716,31929.84539894104
981,974.5564869689941,974.5564869689941,-30779.133976974488,46871.39551780701,31740.04251159668
982,965.8285996246337,965.8285996246337,-32065.13888633728,46264.995021057126,30832.09554611206
983,997.2372928619385,997.2372928619385,-33796.99643165588,45287.795741767884,29511.48214744568
984,967.3371575927735,967.3371575927735,-33796.7177481842,46752.79754550934,30514.6997631073
985,994.2469755935668,994.2469755935668,-33851.89425632477,46943.88186138153,30305.60569267273
986,973.6627083587647,973.6627083587647,-35837.89860935211,44971.46816532135,28904.147351150514
987,973.8753788757324,973.8753788757324,-36595.79272548675,45557.00326934815,29330.684196548464
988,1003.303723487854,1003.303723487854,-37303.70501346588,46214.62888084412,30012.057761383057
989,1008.0629550170898,1008.0629550170898,-37542.975220298766,46726.932628135684,30304.100007400513
990,1021.2090981674195,1021.2090981674195,-37227.89560153961,46810.59195995331,30369.61379638672
991,1009.8171418380738,1009.8171418380738,-35024.33724285126,47189.233176460264,31166.028805007936
992,1025.707477645874,1025.707477645874,-35513.95523784638,47178.03139736175,30769.074434432983
993,1021.3821207046509,1021.3821207046509,-34551.62145015717,47804.537761421205,31841.919040603636
994,1000.7483364868164,1000.7483364868164,-33713.833977775575,47201.98064453125,32050.08023399353
995,997.3960475540161,997.3960475540161,-33351.22308216095,47579.89158134461,32105.55659111023
996,1025.1724195098877,1025.1724195098877,-34187.7130373764,48274.71380947113,32311.718490371703
997,1042.9309476089477,1042.9309476089477,-34959.29912784576,46109.28618625641,30799.19102874756
998,1079.059224205017,1079.059224205017,-33703.74573215484,47597.36053115845,32137.1698828125
999,1078.9181573867797,1078.9181573867797,-33299.97856616974,49167.70095870972,33353.05906677246
1000,1071.9406653976441,1071.9406653976441,-34586.09689846039,48106.16933677674,31951.627430114746
1001,1099.0078939056395,1099.0078939056395,-34103.428016471866,48209.51261642456,32131.271519851685
1002,1080.0171905517577,1080.0171905517577,-34068.0362481308,48235.03645935059,32130.719691543578
1003,1074.8155626296998,1074.8155626296998,-34219.35211444855,48347.4998841095,31999.77484939575
1004,1071.4492614364624,1071.4492614364624,-34150.102661247256,48392.27587162018,31524.692641296388
1005,1032.954945526123,1032.954945526123,-32897.48561634064,50802.96903301239,32873.41861053467
1006,1038.3540497207641,1038.3540497207641,-31314.66172809601,50750.304121017456,33173.47718986511
1007,1030.018350982666,1030.018350982666,-29606.772293357848,51684.23179855347,34205.51028877258
1008,1062.0101012420655,1062.0101012420655,-29298.72334201813,51582.27367004394,34439.896776123045
1009,1026.3803923416137,1026.3803923416137,-28376.160461235046,51477.27654464722,34911.86165710449
1010,1027.4503467941283,1027.4503467941283,-28997.336869506835,52143.617240600586,34635.27345634461
1011,1026.0789386749268,1026.0789386749268,-29362.22303329468,53153.23698196411,35025.67316749573
1012,1026.921523704529,1026.921523704529,-29197.526136245728,53022.245665740964,34435.40535758972
1013,1027.996823387146,1027.996823387146,-30445.638036346434,51844.14103462219,33296.719140625
1014,1009.6833348464966,1009.6833348464966,-30603.28170562744,51860.098688201906,33440.386592559815
1015,995.3306591415405,995.3306591415405,-29446.226276664733,54556.26898048401,35958.621705703736
1016,969.6005130004883,969.6005130004883,-28799.718333625795,54111.73501422882,35437.83831626892
1017,972.652615890503,972.652615890503,-28954.76994541168,53802.81631565094,34886.84069755554
1018,955.8701552581787,955.8701552581787,-27823.920015068055,54796.67306697845,35847.073057327274
1019,964.2369627380372,964.2369627380372,-26840.77163585663,54337.02028316498,35902.82720298767
1020,940.0606795501709,940.0606795501709,-26547.229431037904,52546.989088020324,34949.57734909058
1021,947.1778004837037,947.1778004837037,-27456.69097240448,51622.08059879303,34465.020851364134
1022,944.5776464462281,944.5776464462281,-27517.868402061464,51310.922957496645,34103.59826171875
1023,957.6269445800781,957.6269445800781,-28301.161858940126,49437.85600154877,32630.618783569334
1024,954.5870487976074,954.5870487976074,-26245.996563453675,49554.269488334656,33027.764948730466
1025,941.8522080612182,941.8522080612182,-24417.59368488312,50369.848679237366,34176.47896888733
1026,909.2872574996949,909.2872574996949,-24379.172817573548,50393.62346103668,34452.950707702636
1027,918.3469778442383,918.3469778442383,-24830.270424156188,51007.78608390808,34821.50166694641
1028,896.1148582077026,896.1148582077026,-24403.086826820374,51928.01608406067,35593.83724594116
1029,899.681711807251,899.681711807251,-24660.93653575897,51874.92648742676,35557.53797515869
1030,901.2018256378174,901.2018256378174,-25623.615867500306,51880.718945922854,35595.76748191834
1031,911.0845708847046,911.0845708847046,-23839.891436500548,54176.374408874515,37696.1658391571
1032,874.8037724304199,874.8037724304199,-25959.058825721742,54165.31083786011,37298.87471824646
1033,854.0115180587768,854.0115180587768,-26231.762508277894,54134.93240272522,37007.25297744751
1034,840.8234240722657,840.8234240722657,-25877.89061405182,55290.82821075439,38202.25168823242
1035,846.7691615295411,846.7691615295411,-27057.96617908478,54028.195918197634,37019.76981887817
1036,793.8555307769775,793.8555307769775,-27104.001895103454,53917.74997711182,36789.18119445801
1037,814.7551978302002,814.7551978302002,-28066.56090633392,52533.05440010071,35210.142294692996
1038,825.9905777740479,825.9905777740479,-30203.767942619324,51587.01639614105,34152.61772941589
1039,794.6624150466919,794.6624150466919,-30483.271771049498,51705.36289310455,34092.832773895265
1040,744.8738288497925,744.8738288497925,-29105.48976322174,52871.99350151062,35311.87925453186
1041,713.0186169052124,713.0186169052124,-27556.71750995636,52364.70129631043,35365.0322592926
1042,713.3083597946166,713.3083597946166,-26751.56749973297,52257.46537979126,35566.80019180298
1043,685.150958328247,685.150958328247,-26212.19266201019,52486.52242874145,35689.58912185669
1044,643.3197129821777,643.3197129821777,-25235.96113105774,51452.305939559934,35306.964423446654
1045,636.7759449768066,636.7759449768066,-25403.04308181763,52779.84348571777,36555.61595146179
1046,677.1044705200195,677.1044705200195,-24719.929395904543,53762.930910949704,37229.36478172302
1047,690.7014535522461,690.7014535522461,-25342.005190353393,53644.718427124026,36909.092077789304
1048,712.4470668792725,712.4470668792725,-24748.730169296265,53172.294741592406,36779.190448608395
1049,671.2015866851807,671.2015866851807,-23759.972032012938,54508.93646392822,38000.671607284545
1050,688.6890589904785,688.6890589904785,-23893.608194732667,56146.867407836915,38864.75601158142
1051,727.1898582839966,727.1898582839966,-26619.693916549684,54747.75700962067,37230.93773147583
1052,746.6475134658814,746.6475134658814,-26280.74074043274,55980.65407459259,38148.6457975769
1053,737.9879116058349,737.9879116058349,-25421.13725933075,55900.10782463074,38371.08122413635
1054,734.9600271606446,734.9600271606446,-26573.14612575531,54944.88190208435,37746.52042366028
1055,761.2976696777343,761.2976696777343,-28461.321489372254,53470.00012084961,36411.58046051025
1056,776.14873462677,776.14873462677,-28704.080464363098,53894.143357696536,36722.77001472473
1057,794.2506270599365,794.2506270599365,-29534.915648612976,53191.169709472655,36361.93070198059
1058,762.8987096786499,762.8987096786499,-31068.084789657594,51993.733237380984,35492.69987861633
1059,752.9393350219726,752.9393350219726,-32266.866944885252,51036.16194599152,34689.33099281311
1060,727.9914281463623,727.9914281463623,-33334.38078903198,48378.71326309204,33034.307103118896
1061,702.7114771652222,702.7114771652222,-32952.055479812625,49202.44043945312,33500.58243652344
1062,722.6897288894653,722.6897288894653,-32289.65131477356,51355.44542396545,35137.37948287964
1063,726.5618855285644,726.5618855285644,-32459.605497512817,51418.55941398621,34888.34176979065
1064,725.0806239318848,725.0806239318848,-32645.171934127808,52440.96887001037,35634.6991117096
1065,753.2197270202637,753.2197270202637,-31924.116482391357,52579.49357788086,36186.30890274048
1066,765.6681276702881,765.6681276702881,-30954.59280265808,54436.76128047943,37276.13132987976
1067,747.2926744461059,747.2926744461059,-29414.73250465393,55656.2847341919,38442.57977264404
1068,725.2051784133911,725.2051784133911,-31395.227979888918,53993.91946044922,36997.91494598389
1069,717.4246813583374,717.4246813583374,-31628.343256149292,53697.387362670896,36948.91389671326
1070,739.0327426910401,739.0327426910401,-32251.683550796508,54879.4827129364,37568.60119636536
1071,722.6752685928345,722.6752685928345,-32846.14831306457,54947.500756454465,37246.22782043457
1072,713.7372301864624,713.7372301864624,-31380.993194274903,54826.25674911499,37401.446441955566
1073,720.9843381118775,720.9843381118775,-30246.400108070375,56732.31328464508,39104.24528404236
1074,737.5200712585449,737.5200712585449,-31641.116705856322,55561.30187885284,38117.2255947113
1075,751.7231890869141,751.7231890869141,-30531.3693523407,57146.96814529419,39458.912442245484
1076,734.97930809021,734.97930809021,-28895.379788284303,58826.56156917572,41047.06034103394
1077,786.4385074615478,786.4385074615478,-27477.868203582762,60599.533432426455,42497.432920608524
1078,775.6582735824585,775.6582735824585,-27499.99691352844,62215.003555412295,43272.395104598996
1079,794.0414408111573,794.0414408111573,-27944.746138153077,61209.148824653625,42895.00925270081
1080,823.8200457763672,823.8200457763672,-27056.348816833495,61236.0785074234,43421.04616188049
1081,816.6509677124023,816.6509677124023,-28446.184575386047,61538.284443473814,43605.613242950436
1082,829.3834516525269,829.3834516525269,-27521.492969169616,61833.67976848602,43587.317937393185
1083,811.4796054458618,811.4796054458618,-26433.932025794984,61745.78740497589,43829.13600524902
1084,800.0514836883544,800.0514836883544,-24909.009535942077,62804.762482681275,44642.1270552063
1085,770.6542307662963,770.6542307662963,-26033.039167518615,61772.96399810791,43742.37484222412
1086,781.5975376892089,781.5975376892089,-24469.658239212036,61938.41838874817,44822.37021972656
1087,792.9803135681152,792.9803135681152,-24808.939150619506,61274.2152355957,44368.22646881104
1088,786.9328233718873,786.9328233718873,-24174.81633987427,62181.344800567625,45244.67320640564
1089,833.2220227813721,833.2220227813721,-25526.290875930787,60416.282368392946,43452.88040596008
1090,830.7985980987548,830.7985980987548,-24053.139269332885,61328.78898601532,44115.73578910828
1091,799.947067527771,799.947067527771,-24002.451243133546,61864.887501296995,44609.60796882629
1092,772.3526958465576,772.3526958465576,-25049.73792991638,60758.87419670105,43244.28054244995
1093,792.4937791824341,792.4937791824341,-27645.91063240051,59482.099359970096,41215.47451644897
1094,788.7390752410888,788.7390752410888,-27268.6727104187,60582.064921875,41804.72991073608
1095,737.8149200057983,737.8149200057983,-28474.16433052063,60644.77644794464,41791.911220855705
1096,721.8030848693847,721.8030848693847,-28934.563198242187,60578.16745716095,41800.28584335327
1097,728.9038835525513,728.9038835525513,-29205.05202732086,59773.61311946869,41520.34411712646
1098,717.7108253860474,717.7108253860474,-27117.298682899476,61000.31085399628,43161.60458808899
1099,705.9239864349365,705.9239864349365,-26944.937809944153,62425.33809520721,44183.87181015014
1100,733.0677556228637,733.0677556228637,-25122.509095039368,63730.36582050323,45353.36116714477
1101,700.256457901001,700.256457901001,-27618.99091724396,61842.56217082977,43982.11019569397
1102,719.3016036605835,719.3016036605835,-27640.911256217958,62150.27281211853,44142.29014823914
1103,729.5711013412475,729.5711013412475,-27465.156099967957,62086.24338768006,43922.87220809937
1104,718.8020372772216,718.8020372772216,-29059.763728752136,60317.74725288391,41994.846020584104
1105,711.8254410552978,711.8254410552978,-28577.608024253845,61108.03182991028,42401.97188652038
1106,681.5323486328125,681.5323486328125,-28409.835712089538,60702.6346736145,42195.126265563966
1107,676.1185651397705,676.1185651397705,-26179.96436275482,60885.15639217377,43093.59587005615
1108,651.8734439849854,651.8734439849854,-26310.172629470824,59958.64110973358,42443.06769645691
1109,675.1651584243774,675.1651584243774,-26215.626564254762,59944.65326938629,42369.58019859314
1110,680.3368218612671,680.3368218612671,-26157.958633804323,59999.6467999649,42320.23431510925
1111,688.8694878387452,688.8694878387452,-25972.402707366942,58876.11495189667,41328.48051322936
1112,664.2956900787353,664.2956900787353,-24921.945349502563,58527.42209205627,41355.28386657714
1113,666.6384875106811,666.6384875106811,-22234.95356826782,60405.80877578735,43093.60497383118
1114,690.0222759628296,690.0222759628296,-20344.304001922606,62766.16267196655,44880.480478897094
1115,758.6969892883301,758.6969892883301,-21001.826524505614,62110.42180809021,44463.31215110779
1116,729.5324100875855,729.5324100875855,-22401.5719644928,62198.62527759552,44068.500115737916
1117,736.5687725830078,736.5687725830078,-24586.05098350525,60912.4688312912,42426.359798278805
1118,729.6332149124146,729.6332149124146,-22761.292362213135,62687.936361312866,43590.3125655365
1119,737.8276968765259,737.8276968765259,-24100.73066642761,61034.61590106964,42025.31020896912
1120,740.3605695724488,740.3605695724488,-23902.980579223633,60325.04100940705,41702.36221786499
1121,738.3309331893921,738.3309331893921,-24713.933958816528,60112.84546718597,41292.77479530334
1122,727.105648651123,727.105648651123,-25049.215293884277,59574.60279483795,40917.726797485346
1123,745.2517607879639,745.2517607879639,-26159.222136001586,59677.02325565338,40022.511800537104
1124,765.2843629074097,765.2843629074097,-23593.18824234009,60396.03999858856,40767.871195144646
1125,731.264024810791,731.264024810791,-25109.860377731322,60298.21601703644,40707.761648788444
1126,733.4278218841553,733.4278218841553,-25254.466537475586,61620.355058822635,41334.35005462646
1127,717.513416595459,717.513416595459,-24521.588864364625,61170.943500175475,41241.63219795227
1128,683.223360862732,683.223360862732,-23303.494278945924,61622.34592891693,42050.540172958375
1129,673.835703048706,673.835703048706,-23441.727482147217,59876.97239925384,41077.15687072754
1130,638.9912215042115,638.9912215042115,-23049.16987007141,60249.749590682986,41492.018661499016
1131,623.8081652069092,623.8081652069092,-22809.075912017823,60456.28856445313,41679.440471115115
1132,635.8345377731323,635.8345377731323,-20718.816245269776,62304.099122200016,43478.9408455658
1133,654.0488931274414,654.0488931274414,-21285.38532196045,62309.143821601865,43055.29582763672
1134,656.9303063964844,656.9303063964844,-20474.80632331848,63387.47464366913,43918.067598342896
1135,650.6037263107299,650.6037263107299,-21269.79520942688,61239.45538417816,42368.09812599182
1136,648.4047037124634,648.4047037124634,-20646.456114883422,62061.18200130462,43295.70153236389
1137,660.1241197967529,660.1241197967529,-21142.056820602418,61750.430434532165,42881.64214958191
1138,684.7807855987548,684.7807855987548,-23160.317927398683,60526.16863388062,41670.719054031375
1139,677.3598763275146,677.3598763275146,-22676.274559173584,60635.96280441284,41824.04132209777
1140,653.6540857315064,653.6540857315064,-22398.129822769166,61033.0384564209,42139.653983078
1141,628.634289779663,628.634289779663,-21738.27299171448,61371.91542964935,42448.145484161374
1142,614.8003768920898,614.8003768920898,-20816.361364974975,63012.29376781463,43899.37066261291
1143,606.247677268982,606.247677268982,-21446.024130630492,63603.48406780243,43616.612747344974
1144,617.2873824691773,617.2873824691773,-19752.459758148194,63804.73730628967,44031.561137161254
1145,635.3775099563599,635.3775099563599,-20255.072650756836,61658.247949066164,42878.8502116394
1146,630.5832104873657,630.5832104873657,-20473.923765792846,61295.039949607846,42831.16999641419
1147,632.7796781921387,632.7796781921387,-19727.10137954712,60554.71291759491,42488.30603500366
1148,650.7076398468017,650.7076398468017,-17361.328141021728,62847.09892837524,44480.37294502258
1149,652.4910199356079,652.4910199356079,-17361.69953453064,64260.028199958804,45575.73132301331
1150,677.8395374679566,677.8395374679566,-15327.618152008057,66193.97914291381,47175.3258266449
1151,682.450549659729,682.450549659729,-15350.766894378663,65435.01819953918,46576.82463981628
1152,689.2574982452393,689.2574982452393,-15148.454307479858,66350.3746572876,47123.81124771118
1153,675.696640625,675.696640625,-13896.177834739685,66192.01447288513,47772.56197189331
1154,662.7671004867553,662.7671004867553,-15489.997989387512,64975.81885028839,46599.56161010742
1155,680.5433602905273,680.5433602905273,-15018.54020740509,63991.47123607635,45919.14951293945
1156,685.7804541015626,685.7804541015626,-14360.330955162048,64554.9539888382,46120.423313598636
1157,692.9765797424317,692.9765797424317,-12328.262743988038,64946.64187004089,47030.16903251648
1158,693.7397150421143,693.7397150421143,-12077.724388809203,64243.67482948303,46423.43249282837
1159,709.6891422653198,709.6891422653198,-11558.070694656371,63718.41120815277,46334.4916985321
1160,702.6104569625854,702.6104569625854,-13612.25061630249,60922.65373828888,44139.56960601806
1161,728.2693924713135,728.2693924713135,-12573.83389190674,61469.345369224546,44619.650892791746
1162,729.5960300064087,729.5960300064087,-12292.01684337616,60637.77881004333,44373.81960708618
1163,703.0893730163574,703.0893730163574,-15465.916045951843,58653.85670982361,42654.50542930603
1164,726.6918147659302,726.6918147659302,-13467.44375743866,58631.12009506226,43044.43599990845
1165,722.4166305923462,722.4166305923462,-12748.648648338318,59465.30264289856,43390.765243911745
1166,713.380919418335,713.380919418335,-11389.193844947815,58700.90785804749,43157.35457229614
1167,730.8904117584228,730.8904117584228,-11896.39057636261,58065.6924105835,42153.98438926697
1168,754.4753398895264,754.4753398895264,-12737.38758304596,57995.44573776245,41485.33271476746
1169,738.5159589004517,738.5159589004517,-11680.14665462494,59847.29842540741,42796.86825881958
1170,746.0757670211792,746.0757670211792,-11969.856947479248,58309.65296329498,41818.473721847535
1171,736.1141373443603,736.1141373443603,-13425.257295188903,57062.37642879486,40534.82430923462
1172,721.1008205795288,721.1008205795288,-13213.284487724304,57189.924160804745,41090.43186508179
1173,683.3678773117066,683.3678773117066,-10681.22074420929,58325.07131668091,42133.62861442566
1174,689.0478648757935,689.0478648757935,-12881.432262077331,58179.23503242493,41643.66854682923
1175,656.1769332885742,656.1769332885742,-12839.88392009735,56866.10380889892,40747.67236480713
1176,661.3488904953003,661.3488904953003,-13369.049918174744,57355.60145393372,41246.35056823731
1177,691.4180191802978,691.4180191802978,-12657.432403450011,57363.43091171265,41692.47282318115
1178,699.00960105896,699.00960105896,-12779.961163520813,57727.58141891479,41814.39503105164
1179,692.6534100341797,692.6534100341797,-11472.05110118866,59691.0843585968,43194.98860023499
1180,681.219496459961,681.219496459961,-11858.204081077576,58415.22126350403,41888.80527511597
1181,677.7819354629517,677.7819354629517,-10740.51550365448,58213.84744186401,41988.077345199585
1182,660.6197430419921,660.6197430419921,-9768.897396125793,58673.99075546265,42665.29042945862
1183,650.1460573959351,650.1460573959351,-9479.478985939026,58449.90427303314,42654.91648078919
1184,683.2348559188843,683.2348559188843,-8716.449826774597,59097.43626148224,43837.62260643006
1185,656.306524887085,656.306524887085,-7771.8423556518555,58173.90901767731,43300.815786743166
1186,652.6342708206178,652.6342708206178,-6459.469356918335,59814.08478466034,44668.678508377074
1187,622.3382810211183,622.3382810211183,-6127.487857894897,60006.423760795595,45009.23437309265
1188,588.8375811004639,588.8375811004639,-4074.8557858276367,60663.502030677795,46118.070557479856
1189,609.5088199615479,609.5088199615479,-2666.6574206542964,60008.121903648374,45472.67412185669
1190,585.7481303787231,585.7481303787231,-3838.1331334304805,58413.85213172912,44152.2287726593
1191,585.2746203231811,585.2746203231811,-5712.44651096344,58343.15993942261,43564.25687652588
1192,576.3811071777344,576.3811071777344,-4371.990062141418,58260.7059778595,44204.74705444336
1193,576.1964223480225,576.1964223480225,-3933.9898903274534,58628.126360359194,43877.06165893555
1194,609.2856300735474,609.2856300735474,-6429.913005104065,56578.98712257385,41839.98364013672
1195,613.2601002883911,613.2601002883911,-3808.662842826843,57569.786918258666,43015.63848693848
1196,584.0658429718018,584.0658429718018,-2261.542011985778,57708.56294906616,44006.70651794434
1197,550.1689074325561,550.1689074325561,-588.6137456512445,60430.811893463135,45830.669780044554
1198,489.9349197769165,489.9349197769165,-2665.686437721252,58548.967634277345,44124.927060165406
1199,488.59509616851807,488.59509616851807,-1686.7365556716913,59036.78766338348,44124.626483535765
1200,467.04995792388917,467.04995792388917,328.19929187774716,61050.07043735504,45858.00215942383
1201,467.9141510391235,467.9141510391235,1304.9843741989143,60899.06408382416,46374.66354415894
1202,502.29134288787844,502.29134288787844,2715.3778760147106,61054.91530368805,46661.79956741333
1203,484.9999334716797,484.9999334716797,1402.7684630966198,59161.02664546967,45213.23396141052
1204,471.0028433609009,471.0028433609009,857.1830450439463,59717.37867240906,45410.49167526245
1205,512.1869522094727,512.1869522094727,-680.6184725189197,58087.19896511078,44333.52368255615
1206,499.46672050476076,499.46672050476076,-957.0865784454334,59408.02576847076,45134.894021987915
1207,513.1364597702027,513.1364597702027,-1765.4087479400623,59262.33660526275,44910.29491035461
1208,485.6167327880859,485.6167327880859,-2610.6221572875966,57519.54408657074,43757.23039337158
1209,496.4429517364502,496.4429517364502,-2695.745111618041,58239.77139957428,44364.30010276794
1210,481.07805198669433,481.07805198669433,-3064.634422416686,58100.30138759613,44516.43717147827
1211,510.73388217926026,510.73388217926026,-2357.3935147476186,58816.88915019989,45715.77801239014
1212,516.6741804504395,516.6741804504395,-3021.0876734542835,58314.17510349274,45303.65021652222
1213,522.2477462005616,522.2477462005616,-2220.9822102355947,58196.53711162567,45187.339957199096
1214,507.7571022415161,507.7571022415161,-3162.117667388915,57282.21195293427,44306.09799362183
1215,538.6126588058472,538.6126588058472,-4211.669341583251,54660.39904605866,42207.25621231079
1216,530.3031391525269,530.3031391525269,-6214.0410618591295,53358.07371265411,41102.919250411986
1217,531.9956121444702,531.9956121444702,-7830.19161781311,51893.28039764404,40136.05448722839
1218,540.9592482376099,540.9592482376099,-8332.161694107055,51670.941468582154,39695.12954544067
1219,501.5815134429932,501.5815134429932,-7691.723791084289,53669.000320358275,41047.74240440369
1220,541.1311783218384,541.1311783218384,-9426.598729553221,53075.72303382873,40270.88086753845
1221,528.9018132781982,528.9018132781982,-9326.845798873901,53244.522317199706,40098.32862762451
1222,524.0478105926513,524.0478105926513,-8924.728755874632,52911.19194885254,39800.88532028198
1223,497.1999248123169,497.1999248123169,-6409.965915222167,54972.66108421326,41260.21424255371
1224,469.04886383056646,469.04886383056646,-8917.459283523558,53069.760014953616,39642.24288711548
1225,465.0984161376953,465.0984161376953,-10110.335163497924,52251.79801246643,38634.27696296692
1226,471.4578059387207,471.4578059387207,-9132.941237525938,52544.82975135803,38618.427403564456
1227,418.0500798797608,418.0500798797608,-8639.73579372406,51961.82122039795,38411.672365264894
1228,414.8982242965699,414.8982242965699,-9161.886253089904,50752.49642227173,37854.090640258786
1229,370.3182556152344,370.3182556152344,-6448.7169326782205,51735.25717559815,38787.33779922486
1230,369.97541309356694,369.97541309356694,-3612.568104057311,54062.56806102753,40676.027700653074
1231,389.91616638183604,389.91616638183604,-4991.614253425597,52186.63356800079,39062.890252304074
1232,421.74032527923583,421.74032527923583,-3706.0111316299426,52929.5626833725,40364.65215644836
1233,401.8941442489624,401.8941442489624,-3285.2445083999623,52830.190282402036,40618.633565979006
1234,417.33249603271486,417.33249603271486,-1867.060446319579,53601.786147346495,40982.35166885376
1235,421.65651733398437,421.65651733398437,360.3609698104872,55425.89082767486,42947.28925292969
1236,471.7915118026733,471.7915118026733,851.3026671981825,55359.57387676239,43390.1318649292
1237,477.14795345306396,477.14795345306396,1021.8359263610852,56660.409349937436,44265.41703727722
1238,433.4103338241577,433.4103338241577,2185.289728698732,57537.730152626034,45321.80142547607
1239,468.6232069015503,468.6232069015503,2084.2492323303236,57412.101913490296,45408.70740524292
1240,504.43468647003175,504.43468647003175,1911.5921735382094,57826.720573616025,45492.96773223877
1241,506.86947143554687,506.86947143554687,911.7490972900405,57775.44928325653,45477.33889427185
1242,509.66897079467776,509.66897079467776,904.7597182846084,58797.656569747924,45765.69236824036
1243,542.8886787033081,542.8886787033081,52.21041744232316,58481.4773299408,45296.224903640745
1244,574.1505751800537,574.1505751800537,-409.76956748962255,58495.129296951294,45163.20289787292
1245,582.4016324615478,582.4016324615478,-1483.353014106749,56862.908838500975,43444.34013282776
1246,586.2555341720581,586.2555341720581,-2212.6156560134873,56006.527777404786,42939.6112815094
1247,585.5531927108765,585.5531927108765,-3312.5895387649525,55507.75259468079,42152.72200820923
1248,539.6606950759888,539.6606950759888,-2297.6719312667833,56999.076084289554,43239.30325210571
1249,537.6990786743164,537.6990786743164,-2064.2155691146836,56845.656143035885,43258.98498603821
1250,511.1691211700439,511.1691211700439,-1807.7294262313828,56587.29690750122,43251.86763877868
1251,465.99306735992434,465.99306735992434,-229.53042285919028,58654.01833763123,45268.9886958313
1252,454.37672729492186,454.37672729492186,-1653.0555187988264,56959.18015369415,43928.7483581543
1253,456.63049774169923,456.63049774169923,-2451.7897570419295,56886.55100852966,43987.82411567688
1254,457.20119941711425,457.20119941711425,-575.4771970367416,59668.701628570554,45779.66078552246
1255,432.25313510894773,432.25313510894773,1260.316542205812,59785.284810676574,46337.70663146973
1256,437.514263381958,437.514263381958,407.1721421051041,58583.356544990536,45314.26777893066
1257,424.81092834472656,424.81092834472656,-942.1331273651107,57468.179518547055,44227.47486045837
1258,459.7189667892456,459.7189667892456,349.7730862045304,58666.325978889465,45101.95578140259
1259,454.2787604904175,454.2787604904175,2285.1032812118547,58966.02521652222,45623.24699623108
1260,486.84963386535645,486.84963386535645,2907.19306201935,60588.567715682984,46959.717692565915
1261,477.72579288482666,477.72579288482666,2527.4700812149067,58302.48460922241,45305.78704750061
1262,454.70875812530517,454.70875812530517,2816.058446617128,57842.31911720276,45161.35319084168
1263,458.98913326263425,458.98913326263425,2298.992424850466,57779.268949966434,45036.517117080686
1264,437.02439838409424,437.02439838409424,700.6830640411391,56876.867273864744,44054.55055328369
1265,437.6129235458374,437.6129235458374,-747.7144382476789,56889.51683616638,43075.95090408325
1266,436.98991123199465,436.98991123199465,-1707.1804987335188,55757.73441574097,42313.952145004274
1267,463.04309364318846,463.04309364318846,-2030.71243080139,55864.2007875061,42303.73893112183
1268,490.57057746887205,490.57057746887205,688.6184291839617,56882.46164375305,43870.76371589661
1269,494.707011756897,494.707011756897,-143.72998115539377,54906.21172496796,42693.20789176941
1270,453.77897548675537,453.77897548675537,-922.0073454284653,53833.285773429874,41933.58484901428
1271,467.17079643249514,467.17079643249514,-751.6735774230942,53904.918948554994,41970.878759613035
1272,479.06202724456784,479.06202724456784,-2789.0927975082386,52780.11659748077,40864.19230529785
1273,482.60917594909665,482.60917594909665,-3838.8470991516097,50974.31284175873,39141.22617858887
1274,495.89928089141847,495.89928089141847,-1995.8748558044417,52095.64228633881,40500.24627822876
1275,485.2217700958252,485.2217700958252,-2042.0958797454816,51642.18670185089,40228.56441184998
1276,516.9318741607666,516.9318741607666,-1844.5551383972152,50299.81771038056,39175.6030041504
