Episode,DDQN,DQN,MDA2C,MDREINFORCE,DDPG
905,1500.7898025512695,1500.7898025512695,-39637.7103881836,162252.57669067383,120206.96589660645
906,3474.45915222168,3474.45915222168,-63991.58361816406,210101.2355041504,138207.7889404297
907,3723.438705444336,3723.438705444336,-129803.8574066162,80662.21566772461,-3961.115921020508
908,3116.1185913085938,3116.1185913085938,-199474.30884552,-35496.42582702637,-57861.72543334961
909,-1089.0076217651367,-1089.0076217651367,-50985.7303314209,136537.28004455566,51923.56227111816
910,-1323.6215362548828,-1323.6215362548828,-4844.935699462891,188629.34274291992,156430.25463867188
911,-857.9406433105469,-857.9406433105469,-3861.424301147461,129513.54209899902,135291.9874267578
912,4062.0346450805664,4062.0346450805664,-212431.0212249756,-117823.696144104,-113083.84700012208
913,-4114.8181076049805,-4114.8181076049805,-354543.55546569824,-143228.96046447754,-184793.89082336423
914,-2850.7899475097656,-2850.7899475097656,-247859.23965454104,-156449.9503326416,-163105.00059509277
915,-5312.321182250977,-5312.321182250977,151317.56088256836,235706.0207824707,161757.1329650879
916,2873.7553787231445,2873.7553787231445,265752.1469268799,89250.42099761963,160020.4658050537
917,-1522.934226989746,-1522.934226989746,65827.6443939209,112601.46073913574,145026.8857574463
918,5948.060127258301,5948.060127258301,-230956.43536376956,-118061.96062469482,-112808.08418273926
919,1627.662109375,1627.662109375,-63093.49348449707,210101.2355041504,137123.58613586426
920,-2470.199851989746,-2470.199851989746,-376747.3717346192,-144375.63180541992,-184811.24743652344
921,16.79730224609375,16.79730224609375,45917.56237792969,150722.1763458252,96031.84104919434
922,-573.4275131225586,-573.4275131225586,90216.11895751952,-61439.32229614258,-26340.16744995117
923,-1565.1637420654297,-1565.1637420654297,188609.7224884033,115821.234375,216562.40954589844
924,-2041.90242767334,-2041.90242767334,-307628.421875,-103549.86303710938,-122141.73211669922
925,3262.9500274658203,3262.9500274658203,310717.26432800293,115267.91622924805,89887.09826660156
926,4070.5168685913086,4070.5168685913086,-111162.10780334473,-244527.80741119385,-141604.2052154541
927,-231.24290466308597,-231.24290466308597,-54632.10708618164,203441.26065826416,163858.94567871094
928,2086.326431274414,2086.326431274414,-146699.88313293457,23278.463180541992,-16629.336685180664
929,3651.097755432129,3651.097755432129,-166883.94778442383,81723.43072509766,4815.399230957031
930,2520.7617263793945,2520.7617263793945,98933.45935058594,235215.2218170166,138469.61640930176
931,4000.986747741699,4000.986747741699,-316962.87745666504,-98345.87084960938,-151598.46376037598
932,2270.7647857666016,2270.7647857666016,-394538.3403015137,-154150.35204315186,-167772.9051361084
933,-2235.2826080322266,-2235.2826080322266,-33229.044677734375,80607.5757446289,89416.31744384766
934,818.1922760009766,818.1922760009766,-57704.55252075195,97082.65422058104,64412.0791015625
935,4517.3117599487305,4517.3117599487305,-34391.11376953125,162252.57669067383,119772.8490600586
936,-3499.972366333008,-3499.972366333008,1155.3688201904297,148403.49520874023,52542.70100402832
937,-1609.7083053588867,-1609.7083053588867,-183214.79821777344,-224140.29678344727,-165238.49377441406
938,-5937.104187011719,-5937.104187011719,109895.66172790527,119224.76461791992,103726.04364013672
939,2294.838195800781,2294.838195800781,39614.80638122559,85582.6515045166,101766.00872802734
940,3066.5405349731445,3066.5405349731445,-252423.86352539065,-157368.1192779541,-163032.4958190918
941,5877.281608581543,5877.281608581543,-327740.3905181885,-145728.3835220337,-161715.2759552002
942,1372.1520385742188,1372.1520385742188,-152777.72717285156,-178550.57901000977,-171214.32461547852
943,392.4208831787109,392.4208831787109,306137.88301086426,118793.48538208008,176701.97511291504
944,1238.1157684326172,1238.1157684326172,-65892.36218261719,76915.9116821289,91397.69351196288
945,-220.0638885498047,-220.0638885498047,105912.66064453124,235215.2218170166,138045.9217224121
946,1864.0701446533203,1864.0701446533203,51969.5966796875,174413.4997024536,90898.91180419922
947,954.9049987792968,954.9049987792968,13273.852096557615,250692.9144287109,253413.71180725095
948,-3139.8135681152344,-3139.8135681152344,-329742.7592773437,-145728.3835220337,-162454.74114990234
949,2303.198890686035,2303.198890686035,57600.57580566406,-78283.49703979492,-55515.73634338379
950,-3205.1467819213867,-3205.1467819213867,-200468.94970703125,-77537.6390838623,-99605.33743286131
951,896.3456115722656,896.3456115722656,94615.2651977539,265351.13760375977,264894.4669342041
952,976.9609909057616,976.9609909057616,-262323.58529663086,-271419.38090515137,-230684.99296569824
953,1125.0758666992188,1125.0758666992188,-12968.801414489746,135531.75648498535,46926.45002746582
954,5752.679969787598,5752.679969787598,77142.91827392578,125177.16389465332,121698.67889404295
955,3330.070198059082,3330.070198059082,-57101.7403717041,97082.65422058104,64335.98449707031
956,1769.5999069213867,1769.5999069213867,78485.53991699219,125177.16389465332,121698.67889404295
957,621.3049926757812,621.3049926757812,-126288.17342376708,38484.127212524414,-7685.801330566406
958,-3099.544792175293,-3099.544792175293,13074.595565795898,265440.1710205078,274675.32081604004
959,-1694.5946426391602,-1694.5946426391602,-53780.12854003906,203441.26065826416,163454.68936157227
960,1453.1134796142578,1453.1134796142578,126329.16850280762,272860.88383483887,190390.93014526367
961,-3147.476028442383,-3147.476028442383,-208015.8638305664,-296900.5942993164,-203923.61058044437
962,1856.604118347168,1856.604118347168,-267765.5959472656,-56736.733474731445,-114856.14974975586
963,1137.4061584472656,1137.4061584472656,322350.2879486084,110493.80990600586,94117.92590332033
964,478.1464614868164,478.1464614868164,-90701.79483032228,115095.84899902344,16380.366577148438
965,1749.87890625,1749.87890625,70227.90563964844,120264.9328918457,108687.40660095216
966,66.05323791503906,66.05323791503906,-24725.56968688965,271791.66593933105,223288.0143432617
967,378.5794677734375,378.5794677734375,79820.59730529785,263348.4160308838,237854.3307189941
968,-3732.24137878418,-3732.24137878418,186365.39143371585,115821.234375,212870.816986084
969,4527.886535644531,4527.886535644531,-105661.80770874023,-244527.80741119385,-141342.59300231934
970,-3480.167510986328,-3480.167510986328,81686.36351013184,119966.82431030272,87234.19888305664
971,2891.175247192383,2891.175247192383,304683.83516693115,118793.48538208008,176945.77807617188
972,576.8709716796875,576.8709716796875,125592.64488220216,231357.37237548828,163346.49710083008
973,4569.40731048584,4569.40731048584,-211954.0060119629,-118061.96062469482,-112600.40614318848
974,2032.5580291748047,2032.5580291748047,322369.6939544678,108825.47290039062,94248.94917297363
975,3034.0494995117188,3034.0494995117188,-13062.360916137695,75063.97659301758,71468.56608581543
976,2715.240295410156,2715.240295410156,210976.87924194336,39971.68908691406,26859.22055053711
977,41.03498840332031,41.03498840332031,-38855.12484741211,136305.32653808594,37444.66876220703
978,1097.2556991577148,1097.2556991577148,75039.84999084473,136824.85021972656,125958.15034484863
979,1803.9923858642576,1803.9923858642576,-159565.57861328125,-272919.4644165039,-165764.32608032227
980,529.2758712768555,529.2758712768555,-59996.29574584961,77712.79689025879,91030.93643188477
981,3464.1282653808594,3464.1282653808594,37382.89891052246,149242.23487854004,74006.56083679199
982,1738.5739822387695,1738.5739822387695,-186133.5612182617,-11013.32536315918,-45383.23373413086
983,2375.060302734375,2375.060302734375,-270164.650970459,-73244.66413879395,-110734.1693572998
984,-4226.103500366211,-4226.103500366211,-38997.32708740234,136305.32653808594,37188.56275939941
985,6857.142768859863,6857.142768859863,72511.30708312988,300098.6815338135,196735.05624389648
986,-1538.0669860839844,-1538.0669860839844,-237412.18984985352,-220799.48231506348,-188875.3683624268
987,4347.098663330078,4347.098663330078,-28657.885986328125,81015.33735656738,89083.58200073242
988,5497.546691894531,5497.546691894531,-165420.3608932495,-12374.689804077148,-45452.22021484375
989,641.7722320556641,641.7722320556641,-45188.06280517578,214383.47463989255,193888.87754821777
990,4794.14673614502,4794.14673614502,49956.1833190918,87974.00650024414,101670.57273864746
991,-1908.426414489746,-1908.426414489746,121357.7354888916,-43618.21571350098,3986.745895385742
992,5369.835556030273,5369.835556030273,-13289.579071044922,135531.75648498535,46772.42713928223
993,-2450.04141998291,-2450.04141998291,14927.263900756836,101792.72621154784,157405.67681884766
994,-3403.176643371582,-3403.176643371582,290304.97647094727,112927.25325775146,203776.1143798828
995,1087.8133850097656,1087.8133850097656,-270786.7844696045,-82632.03012084961,-145541.09895324707
996,1132.5197448730469,1132.5197448730469,-112249.74533081056,85532.38691711426,14435.411026000977
997,4588.817718505859,4588.817718505859,-207394.11949157715,-224140.29678344727,-164338.30319213867
998,7468.197082519531,7468.197082519531,244723.1786956787,103449.3874206543,175594.87274169922
999,1740.0933532714844,1740.0933532714844,-56062.97312927246,77712.79689025879,91473.0078125
1000,-2723.8583984375,-2723.8583984375,-263622.4563140869,-82347.06269836426,-144805.8989868164
1001,4691.504112243652,4691.504112243652,48075.54887390137,149242.23487854004,74006.56083679199
1002,-2349.092140197754,-2349.092140197754,-53218.89334106445,77712.79689025879,91362.6421508789
1003,1910.5139541625977,1910.5139541625977,46815.9291381836,150722.1763458252,93953.11462402344
1004,3332.1524505615234,3332.1524505615234,278593.4770812988,96888.87422943117,64577.184646606445
1005,-4658.705360412598,-4658.705360412598,95698.1037750244,207973.9808349609,103344.20584106444
1006,1277.3729705810547,1277.3729705810547,22353.308639526367,-130661.82151794434,-79184.50511169434
1007,-93.73262786865234,-93.73262786865234,57005.29249572754,114534.46740722656,59347.00970458984
1008,2577.5188751220703,2577.5188751220703,81477.32409667969,125842.73011779784,120749.5930480957
1009,-5037.725944519043,-5037.725944519043,130372.43955993652,107541.48561096191,132081.49209594727
1010,3935.002182006836,3935.002182006836,125982.83502960204,236848.1358795166,120173.78120422363
1011,-184.3354034423828,-184.3354034423828,-15586.454971313477,108269.39569091795,14114.356536865234
1012,1052.8649520874023,1052.8649520874023,115848.04278564452,236848.1358795166,119982.46926879884
1013,2254.913024902344,2254.913024902344,-243508.45391845703,-153932.2237548828,-147686.95372009277
1014,1564.9319915771484,1564.9319915771484,2501.3194885253906,145439.0420074463,119085.1483001709
1015,-5178.814346313477,-5178.814346313477,37948.10429382324,251443.11695861816,253820.8778381348
1016,-2201.031898498535,-2201.031898498535,81848.71711730957,114534.46740722656,59269.86276245117
1017,-282.25472259521484,-282.25472259521484,-42267.368728637695,136305.32653808594,37333.27038574219
1018,1245.6659774780271,1245.6659774780271,-16325.32977294922,81831.69204711914,79997.07925415039
1019,2968.2300033569336,2968.2300033569336,-144916.50759887695,-236839.6254272461,-150446.7004852295
1020,-2882.5059967041016,-2882.5059967041016,123062.4349975586,-43566.07727050781,4072.938598632813
1021,3339.650184631348,3339.650184631348,-33825.887634277344,101771.89981079102,81352.74183654785
1022,1957.657455444336,1957.657455444336,-25575.250564575195,209560.1376800537,150647.57098388672
1023,5307.431510925293,5307.431510925293,-208243.6332244873,-296900.5942993164,-203163.15075683597
1024,1876.045684814453,1876.045684814453,287474.9299316406,108967.47055053712,93872.62783813477
1025,2200.645553588867,2200.645553588867,48615.13450622559,85639.41162109375,101844.98471069336
1026,232.82882690429688,232.82882690429688,-46738.91088867188,214856.19186401367,193372.0952911377
1027,2316.013000488281,2316.013000488281,-288286.61277771,-106448.33911895752,-123396.61256408691
1028,-757.4932708740234,-757.4932708740234,59427.42701721192,319577.75651550293,201632.1390838623
1029,2329.6984252929688,2329.6984252929688,-366227.3984832764,-156447.69705200195,-159408.2727203369
1030,2559.197509765625,2559.197509765625,-365163.4642333984,-156209.62757873535,-156097.9588317871
1031,-3208.845703125,-3208.845703125,39047.217544555664,312180.0820770264,236277.74642944336
1032,-5118.3749923706055,-5118.3749923706055,-117031.16648864746,108281.095703125,14114.356536865234
1033,-2334.1914443969727,-2334.1914443969727,-39826.62269592285,118263.01658630373,94899.1110687256
1034,-1145.488426208496,-1145.488426208496,-55088.23077392578,77561.99250793457,90856.26654052734
1035,2047.6803283691409,2047.6803283691409,-234461.6627960205,-107954.017288208,-117464.9408569336
1036,-6757.431793212891,-6757.431793212891,43335.43438720703,120804.87579345705,45161.0119934082
1037,634.7696533203125,634.7696533203125,-163182.6008758545,-178550.57901000977,-170152.3067932129
1038,5785.928665161133,5785.928665161133,-249052.9877624512,-57201.143951416016,-114230.77635192873
1039,-4698.253150939941,-4698.253150939941,59182.15449523926,142894.06401062012,90928.7772064209
1040,-6058.589859008789,-6058.589859008789,73235.53051757812,126877.78256225586,120791.44506835938
1041,-1627.5526657104492,-1627.5526657104492,248533.59803771973,108642.79446411131,148789.8468017578
1042,585.21826171875,585.21826171875,236056.0156860352,104811.0922088623,161478.60418701172
1043,-4507.610801696777,-4507.610801696777,56948.202224731445,142894.06401062012,90086.3285522461
1044,-6983.68936920166,-6983.68936920166,233646.0195388794,104811.0922088623,161038.56210327148
1045,1068.8009796142578,1068.8009796142578,11102.94612121582,98388.53639221191,145630.70361328125
1046,4390.831115722656,4390.831115722656,-115216.59132385254,108269.39569091795,14016.967498779297
1047,2372.8709259033203,2372.8709259033203,51511.02960205078,87084.42793273926,112042.8676147461
1048,2991.132553100586,2991.132553100586,-165123.23558044434,-177459.8221282959,-172159.47514343262
1049,-5583.731735229492,-5583.731735229492,1106.2395935058594,117768.41618347168,108106.52082824708
1050,5152.464279174805,5152.464279174805,-44582.81759643555,133503.53915405273,80768.45684814453
1051,6110.621505737305,6110.621505737305,-224066.3527374268,-162221.53457641602,-151299.36877441406
1052,621.9252700805664,621.9252700805664,108537.00817871094,115917.59147644044,103967.64541625977
1053,-333.0661163330078,-333.0661163330078,167726.35973358154,132294.24521636963,97061.34350585938
1054,1003.4801788330078,1003.4801788330078,-171557.0997619629,-269328.68154907227,-180198.87490844727
1055,2804.7499465942383,2804.7499465942383,-326166.340713501,-120562.85654449464,-175574.7548828125
1056,708.6412811279297,708.6412811279297,49090.97689819336,320043.86918640137,200821.24977111816
1057,829.9655685424805,829.9655685424805,-60810.31343078613,94620.4921722412,65569.38342285156
1058,-5417.624046325684,-5417.624046325684,17415.187995910645,-130661.82151794434,-80174.65602111816
1059,948.9730072021484,948.9730072021484,-369970.7471923828,-154150.35204315186,-168881.21829223633
1060,-5078.291770935059,-5078.291770935059,-91075.11517333984,-222715.77362060547,-109863.31034851074
1061,1821.3664474487305,1821.3664474487305,92230.30267333984,263133.9716644287,238828.7314147949
1062,5026.50341796875,5026.50341796875,-49245.77781677246,209801.51458740237,138167.18913269043
1063,-269.2232208251953,-269.2232208251953,47242.48420715332,149242.23487854004,76861.57713317871
1064,2289.12646484375,2289.12646484375,13157.278915405272,107235.67108154295,84412.90048217773
1065,2192.295341491699,2192.295341491699,191687.69282531735,113287.59307861328,212016.205078125
1066,-91.1968994140625,-91.1968994140625,-3896.536254882813,148403.49520874023,52653.89596557617
1067,-1186.8085098266602,-1186.8085098266602,75217.6596069336,125842.73011779784,120843.89143371582
1068,-2423.9114532470703,-2423.9114532470703,-286491.8561859131,-98670.52467346191,-151153.26834106445
1069,276.419677734375,276.419677734375,43227.65629577637,150722.1763458252,93991.32807922363
1070,3721.142303466797,3721.142303466797,-54030.69075012207,136632.2014312744,51652.86282348633
1071,594.2371368408203,594.2371368408203,49779.62965393066,123544.58306884766,119210.3376312256
1072,634.5583190917969,634.5583190917969,87663.1389541626,-61330.1399230957,-26713.07946777344
1073,3158.220069885254,3158.220069885254,-18695.307991027832,272812.66178894043,223307.04930114743
1074,-1575.3893966674805,-1575.3893966674805,-293467.4152069092,-98670.52467346191,-150626.65074157715
1075,-342.60906982421875,-342.60906982421875,-19198.71322631836,208954.13348388672,150606.5226135254
1076,-587.1785583496094,-587.1785583496094,-3387.9779663085938,190190.3012542725,156032.05014038086
1077,6407.067825317383,6407.067825317383,-49451.070739746094,208992.0290374756,137806.75971984863
1078,1849.5434646606443,1849.5434646606443,-12506.608108520508,135531.75648498535,46923.64085388184
1079,2259.7049865722656,2259.7049865722656,52795.97343444824,85582.6515045166,101717.16543579102
1080,3485.151191711426,3485.151191711426,47451.1157989502,85582.6515045166,101524.26318359376
1081,638.5766906738281,638.5766906738281,-65005.19512939453,100412.87629699708,64504.89881896973
1082,4847.719841003418,4847.719841003418,120881.5954437256,273462.539642334,189881.1149597168
1083,102.3772430419922,102.3772430419922,295486.4766845703,119040.96417236328,174764.35856628418
1084,1558.2909240722656,1558.2909240722656,-127197.08950805664,58576.629455566406,-5661.109161376953
1085,-3265.6818771362305,-3265.6818771362305,-278389.14447021484,-72047.5512084961,-127636.94160461426
1086,3392.474838256836,3392.474838256836,184669.11799621585,113287.59307861328,212016.205078125
1087,1409.4920043945312,1409.4920043945312,-228776.44526672363,-50980.9334564209,-86106.72534179688
1088,3078.1463470458984,3078.1463470458984,217378.95736694336,119986.5906982422,148629.46752929688
1089,5751.135452270508,5751.135452270508,-331415.7380065918,-138629.01179504397,-165275.38705444336
1090,2401.6134719848637,2401.6134719848637,30130.927200317383,120804.87579345705,45293.59657287598
1091,-4712.618049621582,-4712.618049621582,-48274.23472595215,204302.3572769165,163701.56913757324
1092,-2192.9972229003906,-2192.9972229003906,-114440.92518615724,44148.47668457031,-8269.229293823242
1093,584.5940170288086,584.5940170288086,-331583.2827911377,-140702.2374572754,-184990.84405517575
1094,585.1548156738281,585.1548156738281,70493.2255859375,315620.82890319824,196174.54626464844
1095,-3211.746627807617,-3211.746627807617,24551.397552490234,101792.72621154784,157131.36331176758
1096,-1856.0208740234373,-1856.0208740234373,-43794.06095886231,100412.87629699708,61593.08239746094
1097,1713.0636825561523,1713.0636825561523,95885.27714538574,125842.73011779784,121396.95222473145
1098,-2601.111602783203,-2601.111602783203,43073.49964904785,98388.53639221191,145627.30276489258
1099,1183.1155395507812,1183.1155395507812,103945.49253845216,115917.59147644044,103103.67739868164
1100,5931.001426696777,5931.001426696777,-9522.20297241211,104557.84800720216,78323.46740722656
1101,-4565.89737701416,-4565.89737701416,-169064.5259552002,-267066.9200286865,-180198.87490844727
1102,4202.621780395508,4202.621780395508,53083.88105773926,175276.80271148682,91412.89248657228
1103,1438.334098815918,1438.334098815918,48737.31359863281,85582.6515045166,101824.29862976074
1104,1385.5899810791016,1385.5899810791016,-225672.6060028076,-88348.08935546875,-121611.30267333984
1105,105.4705581665039,105.4705581665039,56793.43051147461,320309.49209594727,201632.1390838623
1106,-2584.1593322753906,-2584.1593322753906,-30437.12118530273,129021.80424499512,96838.66474914552
1107,2640.682006835937,2640.682006835937,316170.41246032715,117166.55937957764,175732.804977417
1108,-1732.9056396484375,-1732.9056396484375,-225515.9621887207,-220799.48231506348,-187967.36015319824
1109,3569.335266113281,3569.335266113281,-32076.517288208008,133739.71197509766,37226.06269836426
1110,-289.2888488769531,-289.2888488769531,6688.650390625,199628.04885864255,146561.07794189453
1111,848.5925521850586,848.5925521850586,33249.760986328125,-95192.82751464844,-63058.77294921875
1112,-852.7249069213867,-852.7249069213867,-2339.5496520996094,-187562.26811218265,-107723.1763305664
1113,-3646.25862121582,-3646.25862121582,182854.80078125,232448.37628173828,162870.3306274414
1114,1825.9677429199216,1825.9677429199216,130270.67361450195,315620.82890319824,194270.1004180908
1115,8422.621482849121,8422.621482849121,19813.0563659668,104557.84800720216,78323.46740722656
1116,-2959.160461425781,-2959.160461425781,-14196.94107055664,106891.11489868164,81058.0587310791
1117,-115.66172790527344,-115.66172790527344,-371068.1594085693,-144629.82852172852,-183401.177734375
1118,4560.948593139648,4560.948593139648,133995.28889465332,237031.54537963867,119982.46926879884
1119,3266.5585021972656,3266.5585021972656,-330981.1543273926,-120562.85654449464,-175876.8851776123
1120,-1963.625312805176,-1963.625312805176,-337197.35429382324,-286290.61013793945,-249400.84565734863
1121,-389.1299743652344,-389.1299743652344,-116273.1135406494,108283.06790161131,14114.356536865234
1122,-2818.484420776367,-2818.484420776367,23159.851943969727,-169087.85676574707,-101349.7670135498
1123,2064.0586853027344,2064.0586853027344,-33391.645935058594,136305.32653808594,37519.41015625
1124,1964.6179962158203,1964.6179962158203,205578.3568572998,40253.48554992676,26930.14680480957
1125,-3541.11759185791,-3541.11759185791,7382.837249755859,95703.11991882324,77865.18899536133
1126,4503.27628326416,4503.27628326416,-140083.33975219727,19900.00094604492,-16286.524047851562
1127,-3414.123962402344,-3414.123962402344,91943.42753601074,113558.948928833,145315.37434387207
1128,-4771.684715270996,-4771.684715270996,96919.03395080566,113558.948928833,145152.25831604004
1129,1773.5661926269531,1773.5661926269531,-194530.58842468265,-267351.27520751953,-189861.26121521
1130,-4448.134582519531,-4448.134582519531,177444.98176574707,309770.66010284424,221441.97456359863
1131,964.37548828125,964.37548828125,-268944.08584594727,-57038.076095581055,-114114.1018371582
1132,4676.039299011231,4676.039299011231,23513.593048095703,215411.7595062256,192127.16975402832
1133,1407.5884628295898,1407.5884628295898,-146542.86001586914,81616.515625,4687.313858032227
1134,1394.4749298095703,1394.4749298095703,104411.2472076416,312748.8186340332,236966.43324279785
1135,3251.995742797852,3251.995742797852,-193388.8909912109,-267351.27520751953,-190221.04541015625
1136,-3939.776885986328,-3939.776885986328,125823.18772888184,312748.8186340332,238063.3822784424
1137,734.1749114990234,734.1749114990234,-282334.93936157227,-286290.61013793945,-248050.37033081052
1138,-1005.771026611328,-1005.771026611328,-293756.55963134766,-125627.59551239014,-138458.5754699707
1139,810.6563415527344,810.6563415527344,136423.48002624512,107541.48561096191,132430.4623413086
1140,-1674.6175842285156,-1674.6175842285156,-196794.91624450684,-77952.98887634277,-99909.96362304688
1141,873.3224182128906,873.3224182128906,-195769.02430725095,-77952.98887634277,-100016.9757385254
1142,-1394.6305389404297,-1394.6305389404297,31604.598175048828,149525.08862304688,119030.7110748291
1143,-1318.119041442871,-1318.119041442871,180205.32987976077,237031.54537963867,120150.39205932616
1144,3446.05680847168,3446.05680847168,272820.5123138428,117166.55937957764,174387.37147521973
1145,3397.9616088867188,3397.9616088867188,5390.082122802734,-194082.64962768555,-92496.263381958
1146,905.2102508544922,905.2102508544922,8199.373672485352,101771.89981079102,81362.86875915527
1147,1394.1985397338867,1394.1985397338867,162638.32934570312,102627.50802612305,184840.91952514648
1148,445.7787628173828,445.7787628173828,143411.88842773438,312748.8186340332,235958.64085388184
1149,2659.8749084472656,2659.8749084472656,57526.29710388184,204302.3572769165,163555.93925476074
1150,1864.55672454834,1864.55672454834,206347.32679748532,309252.5495071411,220313.56329345703
1151,1818.5480499267576,1818.5480499267576,89985.51672363281,113558.948928833,145194.22956848145
1152,2338.3507080078125,2338.3507080078125,-221861.0679168701,-88348.08935546875,-121287.67138671876
1153,-1587.0956573486328,-1587.0956573486328,237486.4931335449,103859.7196044922,176676.5948638916
1154,3166.771942138672,3166.771942138672,-241621.11265563965,-118061.96062469482,-112901.39346313477
1155,6885.322158813477,6885.322158813477,37189.81602478027,-99786.86862182616,-71746.43493652344
1156,2817.018669128418,2817.018669128418,210127.3903656006,237873.71444702148,161953.4390258789
1157,2060.5301208496094,2060.5301208496094,280125.4688110352,116821.70345306396,174263.34245300293
1158,-2946.917732238769,-2946.917732238769,63182.2666015625,124846.76290893556,153328.01287841797
1159,1495.2908020019531,1495.2908020019531,50150.610290527344,98388.53639221191,145666.53050231934
1160,37.37641906738281,37.37641906738281,-284506.815826416,-286290.61013793945,-248593.48835754397
1161,1984.3110733032229,1984.3110733032229,-332.5189514160156,-187562.26811218265,-107907.353225708
1162,2121.931625366211,2121.931625366211,-211402.1862411499,-223050.0453109741,-164022.40689086914
1163,-4163.925239562988,-4163.925239562988,-312429.5525665283,-286290.61013793945,-249744.90965271
1164,5198.634811401367,5198.634811401367,308992.66287231445,110548.52604675292,94366.48069763184
1165,894.8420715332031,894.8420715332031,213986.9274597168,287101.44245910645,177953.25540161133
1166,-1741.088996887207,-1741.088996887207,247165.3909912109,118912.7089691162,176605.8800201416
1167,3880.477935791016,3880.477935791016,-21618.748977661133,136305.32653808594,37180.29411315918
1168,984.7442474365234,984.7442474365234,18165.9900970459,101771.89981079102,79140.48208618164
1169,1336.0103378295898,1336.0103378295898,105786.37797546388,125842.73011779784,120964.51580810548
1170,-1968.2058868408203,-1968.2058868408203,23744.30493927002,-187562.26811218265,-108444.70851135254
1171,898.8493118286133,898.8493118286133,13603.765625,-130661.82151794434,-79784.10444641113
1172,-2425.792381286621,-2425.792381286621,167987.20637512207,256866.91877746585,274468.0082702637
1173,-2977.1813430786133,-2977.1813430786133,294458.74269104004,108967.47055053712,96038.94372558594
1174,3168.5555419921875,3168.5555419921875,-117672.60961914062,79658.21604919434,-3743.064346313477
1175,-3540.136817932129,-3540.136817932129,-4752.692520141602,-187562.26811218265,-107730.67031860352
1176,3749.631736755371,3749.631736755371,105143.67962646484,137871.21809387207,126594.86123657228
1177,6054.860725402832,6054.860725402832,103468.37809753418,137871.21809387207,126669.11975097656
1178,2615.5720748901367,2615.5720748901367,50534.09797668457,209654.95166015625,150342.5919189453
1179,532.7541809082031,532.7541809082031,102016.4338531494,119781.12351989746,110354.38775634766
1180,-1757.5068435668943,-1757.5068435668943,-137226.8917236328,-177459.8221282959,-170205.72859191897
1181,2776.616065979004,2776.616065979004,260920.6143951416,108967.47055053712,93860.97485351562
1182,-1693.864501953125,-1693.864501953125,8190.060287475586,81015.33735656738,90059.38311767578
1183,280.3231735229492,280.3231735229492,-212280.96893310547,-118061.96062469482,-112808.95909118652
1184,2391.656204223633,2391.656204223633,113608.5047454834,265811.7242279053,273729.78788757324
1185,1471.4765625,1471.4765625,261432.80130767825,115393.23277282716,89373.69230651855
1186,-2272.5177993774414,-2272.5177993774414,25062.409896850582,107235.67108154295,84697.17596435547
1187,-1712.0992965698242,-1712.0992965698242,37738.413818359375,119483.13258361816,157194.75494384766
1188,-1202.593292236328,-1202.593292236328,245106.05352020264,119040.96417236328,176315.01666259766
1189,4776.020004272461,4776.020004272461,236451.6102294922,83307.44923400879,64809.590423583984
1190,42.008819580078125,42.008819580078125,-184338.95923614505,-230879.947883606,-162418.49710083008
1191,-2003.1284255981443,-2003.1284255981443,-253504.9400177002,-57756.65417480469,-113607.63333129884
1192,3591.132926940918,3591.132926940918,254801.71069335935,119040.96417236328,174870.46272277832
1193,-2486.978385925293,-2486.978385925293,102527.2982635498,175276.80271148682,91868.59771728516
1194,3214.6649017333984,3214.6649017333984,-208879.646484375,-296900.5942993164,-203639.4893798828
1195,1882.707427978516,1882.707427978516,253463.24798583984,115527.92901611328,89589.87040710449
1196,-4706.331718444824,-4706.331718444824,197174.42083740237,113287.59307861328,212649.01722717285
1197,-2190.5693893432617,-2190.5693893432617,127191.5337753296,320309.49209594727,200454.34922790527
1198,-4578.600448608398,-4578.600448608398,-170691.35971832275,-272919.4644165039,-165553.67123413086
1199,1472.1286315917969,1472.1286315917969,139727.00328063965,175276.80271148682,91412.89248657228
1200,-7032.886047363281,-7032.886047363281,139364.71319580078,320309.49209594727,201869.2361907959
1201,4864.342735290527,4864.342735290527,243432.5653381348,119040.96417236328,177338.83778381348
1202,4526.346229553223,4526.346229553223,228859.80702209476,108883.04086303712,148789.8468017578
1203,-1547.7679290771484,-1547.7679290771484,-215705.95344543457,-228055.5552978516,-195760.0065765381
1204,532.7344284057617,532.7344284057617,169476.39347076416,208159.2796173096,104028.7274169922
1205,3578.116409301758,3578.116409301758,-211862.19973754883,-118061.96062469482,-112049.39270019533
1206,-1266.673370361328,-1266.673370361328,-32940.31254577637,133503.53915405273,81089.5627746582
1207,2640.2152252197266,2640.2152252197266,-104659.14140319824,85396.634765625,14427.187377929688
1208,-2926.426521301269,-2926.426521301269,-87565.35777282715,-222715.77362060547,-109863.31034851074
1209,-2872.4821548461914,-2872.4821548461914,113347.84869384766,251586.94821166992,253495.43397521973
1210,862.0222320556641,862.0222320556641,52204.97286987305,208954.13348388672,150601.19494628906
1211,5746.830635070801,5746.830635070801,125861.7265625,251586.94821166992,253982.52471923828
1212,2240.924606323242,2240.924606323242,-16890.788955688477,136305.32653808594,37556.91009521485
1213,3369.626174926758,3369.626174926758,-83487.36127471924,-177459.8221282959,-170949.0055847168
