Date,Close,High,Low,Open,Volume,symbol,RSI_14,MACD,MACD_signal,MACD_hist
2025-02-18,183.1728363037109,185.35572224471403,181.14943408652653,184.9968914707244,29916700,GOOGL,40.84815643691524,-2.1580816890705137,-0.45316456081270706,-1.7049171282578066
2025-02-18,406.6402893066406,407.5932509047889,403.52326846051176,405.01228421128855,21423100,MSFT,40.54984457117856,-5.554843111206935,-4.477974759578369,-1.0768683516285664
2025-02-18,139.36964416503906,143.408773131914,137.89996298841217,141.239247408195,219176600,NVDA,57.09510582883925,0.08386382404353299,-1.728865464386948,1.812729288430481
2025-02-18,714.7005615234375,735.2824901001159,704.7937097713013,734.2848205070356,21938700,META,68.1219785181949,28.049341031715926,27.036468066526176,1.0128729651897501
2025-02-19,139.19967651367188,141.32921755912488,137.1901197103136,139.47961431944915,167536000,NVDA,56.891696338720365,0.5910062356290666,-1.264891124383745,1.8558973600128117
2025-02-19,360.55999755859375,367.3399963378906,353.6700134277344,354.0,67094400,TSLA,43.89847227132921,-13.745941781905856,-11.530387867129559,-2.2155539147762973
2025-02-19,184.6679534912109,184.85733850337527,182.9934048866249,183.471856036052,19549400,GOOGL,43.06652400382808,-2.272036051509758,-0.8169388589521174,-1.4550971925576408
2025-02-19,702.1299438476562,705.3523971238884,693.7694678476539,702.4591309680515,17535500,META,60.47858780425138,25.484653197319062,26.726105092684755,-1.2414518953656923
2025-02-19,226.6300048828125,226.8300018310547,223.7100067138672,225.5200042724609,28566700,AMZN,45.0820043252435,0.436091319410167,2.0476660585510085,-1.6115747391408415
2025-02-19,244.03550720214844,245.1716216090192,242.33134319523683,243.8262313730556,32204200,AAPL,60.925717523066744,1.4946112027028846,-0.49769419582392893,1.9923053985268135
2025-02-19,411.7326965332031,412.4474253032674,404.66483997040297,404.8931666240703,24114200,MSFT,45.82380557782422,-5.0622860923563735,-4.59483702613397,-0.4674490662224038
2025-02-20,140.07948303222656,140.62936628696042,136.7601988439899,139.9994986264957,143903600,NVDA,57.73115306829924,1.051788915865643,-0.8015551163338674,1.8533440321995105
2025-02-20,222.8800048828125,225.1300048828125,221.80999755859372,224.77999877929688,30001700,AMZN,40.722593712937346,-0.21697621195366423,1.5947376044500738,-1.811713816403738
2025-02-20,183.9602508544922,184.7078136523139,182.12623377404523,184.1994764251086,20441500,GOOGL,42.25865461627355,-2.3918792973584004,-1.131926946633374,-1.2599523507250265
2025-02-20,354.3999938964844,362.2999877929688,348.0,361.510009765625,45965400,TSLA,41.93436610425762,-13.39912150261813,-11.904134594227273,-1.4949869083908567
2025-02-20,413.91107177734375,417.07410775463984,410.3402184035009,413.0755545581438,23508700,MSFT,47.95092176868302,-4.444916202358456,-4.564852861378867,0.11993665902041073
2025-02-20,693.220703125,703.9855351233361,692.0234875447729,695.65501914406,12587400,META,55.707866037004315,22.4741503269978,25.875714139547362,-3.4015638125495613
2025-02-20,244.9922332763672,245.9389927126525,243.45747295470235,244.1052669318995,32316900,AAPL,61.88908741599788,2.0033495809366286,0.0025145595281825806,2.000835021408446
2025-02-21,216.5800018310547,223.30999755859372,214.7400054931641,223.27999877929688,55323900,AMZN,34.65894450263845,-1.2287304903766199,1.0300439854847352,-2.258774475861355
2025-02-21,179.076171875,184.73770657345145,178.49805484578573,184.5483215731153,35199200,GOOGL,37.087939765895115,-2.8481288325285448,-1.4751673238124081,-1.3729615087161366
2025-02-21,134.4007110595703,141.42919381606555,134.00080428998024,140.00948969645043,228217600,NVDA,50.848338259939254,0.947807337994476,-0.4516826254681987,1.3994899634626747
2025-02-21,337.79998779296875,354.9800109863281,334.4200134277344,353.44000244140625,74058600,TSLA,37.1151270944859,-14.298916682344213,-12.383091011850661,-1.9158256704935521
2025-02-21,244.71319580078125,247.84249441981407,244.38431857946645,245.11182656230832,53197400,AAPL,61.413505260001465,2.35684418599115,0.4733804848207761,1.883463701170374
2025-02-21,406.03326416015625,415.8207899827264,405.71499358869687,415.1145844657973,27524800,MSFT,41.59115663195869,-4.538996626068979,-4.559681614316889,0.02068498824791032
2025-02-21,681.95703125,702.2296844827868,680.7698020105673,694.9566951444989,15660400,META,50.3050743529238,18.960852027435635,24.492741717125018,-5.5318896896893825
2025-02-24,246.25791931152344,248.0119159709633,243.5870445183064,244.0953010258401,51326400,AAPL,63.10381331562696,2.7301658325632445,0.9247375543692697,1.8054282781939748
2025-02-24,130.2516326904297,138.55982089892026,130.05167928786804,136.53026411475935,251381100,NVDA,46.48746368520752,0.5245584559361021,-0.2564344091873385,0.7809928651234406
2025-02-24,178.66751098632812,182.52493020594952,178.30868023037235,181.3986125849473,29854200,GOOGL,36.68348441718825,-3.205731714934501,-1.8212802020368266,-1.3844515128976744
2025-02-24,212.7100067138672,217.72000122070312,212.4199981689453,217.4499969482422,42387600,AMZN,31.55104656884646,-2.3161303988838995,0.36080910861100823,-2.676939507494908
2025-02-24,330.5299987792969,342.3999938964844,324.70001220703125,338.1400146484375,76052300,TSLA,35.20683205243175,-15.420875941825955,-12.99064799784572,-2.430227943980235
2025-02-24,666.572998046875,685.6684089004975,660.9062419977378,684.6807257344343,15677000,META,44.024858504753205,14.764973479923242,22.547188069684662,-7.78221458976142
2025-02-24,401.8457336425781,407.1870941067446,397.1906962904959,406.3316944915949,26443700,MSFT,38.65620699418926,-4.895027920964424,-4.626750875646396,-0.2682770453180279
2025-02-25,302.79998779296875,328.8900146484375,297.25,327.0199890136719,134228800,TSLA,29.067708933843022,-18.33624802218884,-14.059768002714344,-4.276480019474496
2025-02-25,395.7782287597656,399.7768119064437,394.5846458623518,398.9611771958944,29387400,MSFT,34.821883534456276,-5.602203508232606,-4.8218414021636375,-0.780362106068968
2025-02-25,655.9677734375,666.4433044201521,640.3642060071343,664.4180058682373,20579700,META,40.29062772209526,10.463341617962897,20.13041877934031,-9.667077161377414
2025-02-25,126.60242462158205,130.17164697857655,124.41290666278032,129.9516936613149,271428700,NVDA,42.99489172699187,-0.10412958485460422,-0.22597344432079164,0.12184385946618742
2025-02-25,212.8000030517578,213.33999633789065,204.16000366210935,211.6300048828125,58958000,AMZN,31.7044175275576,-3.1345080506874012,-0.33825432324867377,-2.7962537274387276
2025-02-25,246.1981201171875,249.14803959700345,244.0753891604379,247.15485528022737,48013300,AAPL,62.9887801714336,2.9867709950580092,1.3371442425070177,1.6496267525509916
2025-02-25,174.84994506835938,178.15916354017307,174.1223215693703,177.46142612582926,41913400,GOOGL,33.056822039895536,-3.753907531188162,-2.2078056678670936,-1.5461018633210681
2025-02-26,214.3500061035156,218.16000366210935,213.08999633789065,214.94000244140625,39120600,AMZN,34.429485324952225,-3.6163192660549157,-0.9938673118099223,-2.6224519542449936
2025-02-26,239.5408935546875,244.14514449402503,238.3150894487839,243.49736566903923,44433600,AAPL,51.69160012460247,2.622716841086003,1.5942587622228148,1.0284580788631883
2025-02-26,131.2514190673828,133.7008826502409,128.46203316398234,129.96170661334045,322553800,NVDA,48.321652721389036,-0.2246448224489086,-0.22570771994641503,0.001062897497506432
2025-02-26,397.5985107421875,401.4478696916858,392.1477210913464,395.8876811696496,19619000,MSFT,36.84576560249306,-5.947208000990486,-5.046914721929007,-0.9002932790614784
2025-02-26,172.16868591308594,175.50780571224857,171.0224290795126,174.50109332110333,35431300,GOOGL,30.75688559857112,-4.354500054529069,-2.637144545199489,-1.7173555093295803
2025-02-26,290.79998779296875,309.0,288.0400085449219,303.7099914550781,100118300,TSLA,26.883095698805135,-21.368676312818593,-15.521549664735193,-5.8471266480834
2025-02-26,672.1300659179688,681.4183680693286,656.4666399888893,658.1128192943592,14488700,META,47.58704415169298,8.263176549422042,17.756970333356655,-9.493793783934613
2025-02-27,120.12384033203124,134.98059773119874,119.98387142553824,134.97060540054449,443175800,NVDA,38.94187361392665,-1.2041756362337424,-0.4214013032038805,-0.7827743330298619
2025-02-27,390.4369201660156,403.5764722898777,390.0788543559985,399.13030635306495,21127400,MSFT,32.56178842363301,-6.721031190840222,-5.38173801571125,-1.3392931751289714
2025-02-27,208.7400054931641,219.97000122070312,208.3699951171875,218.3500061035156,40548600,AMZN,29.795539147073,-4.40011648614518,-1.6751171466769739,-2.724999339468206
2025-02-27,656.7060546875,687.0452225675066,656.0376330781108,680.8596586153011,12500000,META,42.277519298619595,5.214827790164122,15.24854182471815,-10.033714034554027
2025-02-27,281.95001220703125,297.2300109863281,280.8800048828125,291.1600036621094,101748200,TSLA,25.368804924323506,-24.206973723297665,-17.25863447644769,-6.948339246849976
2025-02-27,236.49131774902344,241.6337368385667,236.25213016109493,238.5941277716784,41153600,AAPL,47.48977704306934,2.0643297121252147,1.6882729522032949,0.3760567599219198
2025-02-27,167.9524383544922,173.99274319952536,167.3942605774098,173.4246033939964,39991000,GOOGL,27.51500961408622,-5.111764656640901,-3.1320685674877713,-1.9796960891531294
2025-02-28,212.27999877929688,212.6199951171875,206.9900054931641,208.6499938964844,51771700,AMZN,35.67856048039762,-4.6816662228076495,-2.276426961903109,-2.4052392609045405
2025-02-28,292.9800109863281,293.8800048828125,273.6000061035156,279.5,115697000,TSLA,30.61465445136281,-25.27496211978837,-18.861900005115825,-6.413062114672545
2025-02-28,666.6428833007812,668.0695436166545,641.1025033038951,656.5065253896072,17534200,META,46.42482170167231,3.559773605592227,12.910788180892965,-9.351014575300738
2025-02-28,169.72665405273438,170.05558350433006,166.22806568264113,168.13184735576206,48130600,GOOGL,30.819487233657295,-5.505276529585075,-3.606710159907232,-1.8985663696778428
2025-02-28,394.87310791015625,395.5097097881717,384.50868780557136,390.5662102627109,32845700,MSFT,37.41588892287703,-6.896826050126265,-5.6847556225942535,-1.2120704275320113
2025-02-28,241.01583862304688,241.2649866571528,229.41550676334808,236.1425036842072,56833400,AAPL,53.52575906604472,1.9642522339484003,1.743468808552316,0.2207834253960843
2025-02-28,124.89279174804688,125.06275289296238,116.37465068149442,117.99429297871988,389091100,NVDA,43.962272787424446,-1.5774623359415898,-0.6526135097514223,-0.9248488261901675
2025-03-03,237.2188262939453,243.1983791446907,235.30537120652147,240.96600727263493,47184000,AAPL,48.48847234481252,1.5605637420701726,1.7068877952558874,-0.14632405318571484
2025-03-03,114.03515625,123.67305612882248,112.25554513947324,123.48310269608358,411381400,NVDA,36.58642714455897,-2.7180828117854787,-1.0657073701582336,-1.6523754416272451
2025-03-03,386.4184265136719,396.693360360252,384.1008642400347,396.693360360252,23007700,MSFT,32.59984666756503,-7.630408275780667,-6.073886153231536,-1.556522122549131
2025-03-03,284.6499938964844,303.94000244140625,277.29998779296875,300.3399963378906,115551400,TSLA,28.95912835788704,-26.488174196914883,-20.387154843475635,-6.1010193534392485
2025-03-03,653.5234985351562,679.6624558029707,649.3233482384725,672.1100891704203,10843800,META,42.12175995285064,1.1759509029792525,10.563820725310222,-9.38786982233097
2025-03-03,205.0200042724609,214.00999450683597,202.5500030517578,213.3500061035156,42948400,AMZN,30.106514072224822,-5.428046162643398,-2.9067508020511665,-2.521295360592231
2025-03-03,166.46726989746094,172.80660270971413,165.3907776981119,171.37127977724876,40770500,GOOGL,28.269776458214867,-6.01085321132004,-4.087538770189793,-1.9233144411302465
2025-03-04,170.3645782470703,172.72687185175528,165.2612210149662,165.69979362882594,45388000,GOOGL,35.175635072255226,-6.02756415389203,-4.475543846930241,-1.552020306961789
2025-03-04,272.0400085449219,284.3500061035156,261.8399963378906,270.92999267578125,126706600,TSLA,26.612989542514697,-28.142761701945915,-21.93827621516969,-6.204485486776225
2025-03-04,386.5377807617188,390.4866125450391,378.9683745181786,381.3555708063787,29342900,MSFT,32.73148167458694,-8.108674828505855,-6.480843888286399,-1.6278309402194555
2025-03-04,203.8000030517578,206.8000030517578,197.42999267578125,200.1100006103516,60853100,AMZN,29.279005726695146,-6.048280729549248,-3.535056787550783,-2.513223941998465
2025-03-04,115.96473693847656,119.28401358591904,110.0860202624711,110.62590357369604,398163300,NVDA,38.5593048848479,-3.4268293654395734,-1.5379317692145016,-1.8888975962250718
2025-03-04,235.1259765625,239.25188262538288,233.88023638606123,236.8999245639949,53798100,AAPL,45.92312602647953,1.059548406699065,1.577419917544523,-0.5178715108454579
2025-03-04,638.508544921875,648.2358235359192,622.196671295492,644.005714168679,21495200,META,37.80309153604478,-1.9028916839220074,8.070478243463777,-9.973369927385784
2025-03-05,208.3600006103516,209.97999572753903,203.25999450683597,204.8000030517578,38610100,AMZN,36.323942560860566,-6.1015327276697064,-4.048351975574567,-2.0531807520951393
2025-03-05,117.27445220947266,118.25423446970036,114.48505902516024,117.55438999810912,284337900,NVDA,39.92548159797528,-3.8385842292721435,-1.9980622612260301,-1.8405219680461133
2025-03-05,279.1000061035156,279.54998779296875,267.7099914550781,272.9200134277344,94042900,TSLA,30.03081354438696,-28.555185022273918,-23.261657976590534,-5.293527045683383
2025-03-05,398.8816223144531,399.52818059067016,386.73673843465946,387.2639110911412,23433100,MSFT,44.74975019657405,-7.406284626821673,-6.665932035993454,-0.7403525908282189
2025-03-05,172.457763671875,173.21528852342593,168.5106252766886,169.96588759666264,30954900,GOOGL,38.59501043148156,-5.80498882824304,-4.741432843192801,-1.0635559850502396
2025-03-05,654.9401245117188,657.9630925887565,636.173962017042,639.5062052303152,13770000,META,44.508287606304705,-2.982623638755399,5.859857867019942,-8.842481505775341
2025-03-05,234.93663024902344,235.7438674276595,228.44880585950324,234.6177134735288,47227600,AAPL,45.68761595294717,0.6398358493452179,1.3899031039046619,-0.750067254559444
2025-03-06,171.78994750976562,174.24194511914502,169.9459530788933,169.97585437589512,28302000,GOOGL,37.90798453340763,-5.617725815914298,-4.9166914377371,-0.7010343781771979
2025-03-06,626.4666137695312,649.0438798563313,622.6555088997344,646.4898483233629,13446500,META,37.05374246310135,-6.065968635352078,3.4746925665455377,-9.540661201897617
2025-03-06,234.5280303955078,237.04940729600816,232.3654272740836,233.64106399817908,45170400,AAPL,45.14952306994226,0.2711147878975737,1.1661454407032443,-0.8950306528056706
2025-03-06,200.6999969482422,205.7700042724609,198.3000030517578,204.3999938964844,49863800,AMZN,30.77753661438231,-6.684775665309331,-4.57563671352152,-2.109138951787811
2025-03-06,110.5459213256836,115.32487918451908,110.1959990692751,113.50527582346176,321181900,NVDA,35.551860702883005,-4.654188546602512,-2.5292875183013264,-2.1249010283011858
2025-03-06,263.45001220703125,272.6499938964844,260.0199890136719,272.0599975585937,98451600,TSLA,27.026068191298002,-29.801326053905427,-24.569591592053513,-5.231734461851914
2025-03-06,394.773681640625,400.0056131492676,390.586108729763,392.1775831353154,23304600,MSFT,42.05682067212551,-7.0992757803736595,-6.752600784869495,-0.3466749955041646
2025-03-07,262.6700134277344,266.25,250.72999572753903,259.32000732421875,102369600,TSLA,26.881703232638287,-30.50025324850185,-25.75572392334318,-4.74452932515867
2025-03-07,624.201904296875,633.3106321661818,599.2102942304716,623.9126020486227,21375700,META,36.52968090515307,-8.593227509303802,1.0611085513756695,-9.654336060679471
2025-03-07,112.66545867919922,113.45528753337068,107.53657110597264,111.22576986878714,341755500,NVDA,37.8610543818656,-5.071075689568332,-3.0376451525547274,-2.0334305370136043
2025-03-07,238.2552947998047,240.54744460053885,233.95996981993864,234.3087831583753,46273600,AAPL,50.837635739963105,0.27647277157456074,0.9882109068775076,-0.7117381353029468
2025-03-07,173.29502868652344,174.40142226145525,169.71669832775643,170.70347150998992,27385800,GOOGL,40.479540061937264,-5.286926657500402,-4.99073848168976,-0.2961881758106415
2025-03-07,391.2127380371094,392.6947831487431,383.4841811851977,390.2280267594304,22034100,MSFT,39.81985332648147,-7.061902233375747,-6.814461074570746,-0.2474411588050014
2025-03-07,199.25,202.2700042724609,192.52999877929688,199.4900054931641,59802800,AMZN,29.848435378664018,-7.181221875396062,-5.096753745896429,-2.0844681294996334
2025-03-10,596.596435546875,608.6881862514739,585.502354444259,606.65296218488,21999900,META,30.809584158490683,-12.677490772265287,-1.6866113133525218,-10.990879458912765
2025-03-10,222.1499938964844,253.3699951171875,220.0,252.5399932861328,189076900,TSLA,20.696694488985766,-33.932630776692804,-27.391105294013105,-6.541525482679699
2025-03-10,106.95670318603516,111.82563762164718,105.43702996945572,109.87606538139453,366487400,NVDA,34.29665178045062,-5.795305932776088,-3.5891773085989995,-2.2061286241770888
2025-03-10,165.52139282226562,168.10596109578225,163.34598174937858,167.906369246359,43604000,GOOGL,32.900536913401766,-5.587622751532848,-5.110115335658378,-0.4775074158744701
2025-03-10,378.13287353515625,384.3395902213564,375.20854809150063,383.7825787420743,32840100,MSFT,32.898090296369446,-7.995551440489066,-7.05067914775441,-0.9448722927346562
2025-03-10,194.5399932861328,196.72999572753903,190.8500061035156,195.6000061035156,62350900,AMZN,26.997473406442836,-7.864065203773691,-5.650216037471881,-2.2138491663018103
2025-03-10,226.70477294921875,235.35520052510583,223.45588808739055,234.73730306532093,72071200,AAPL,37.7670079067169,-0.6438892152958999,0.661790882442826,-1.305680097738726
2025-03-11,108.73631286621094,112.2155506077548,104.74717644545998,106.96669412251354,354865700,NVDA,36.30961537035586,-6.154716252166708,-4.102285097312541,-2.0524311548541663
2025-03-11,378.42132568359375,383.9417190881288,374.900193646485,376.9790454259089,30380200,MSFT,33.17396885990601,-8.61291516139488,-7.363126350482505,-1.249788810912376
2025-03-11,604.2984619140625,613.4969461931333,591.9473076689873,593.6632701142687,17401500,META,33.91865712156639,-15.118532641051956,-4.372995578892409,-10.745537062159547
2025-03-11,220.08740234375,225.0703629938446,216.7089556312574,223.0472821864493,76137400,AAPL,32.59632116581022,-1.885514191026175,0.1523298677490258,-2.037844058775201
2025-03-11,163.6952362060547,166.39954739419704,161.0308494782836,164.56341811184632,39587400,GOOGL,31.412618333622483,-5.90521055810467,-5.269134380147636,-0.6360761779570341
2025-03-11,196.58999633789065,200.17999267578125,193.3999938964844,193.8999938964844,54002900,AMZN,30.12574677741091,-8.145904431806542,-6.149353716338814,-1.9965507154677287
2025-03-11,230.5800018310547,237.05999755859372,217.0200042724609,225.30999755859372,174896400,TSLA,24.584352215266396,-35.56263953731326,-29.025412142673137,-6.537227394640123
2025-03-12,216.24057006835935,220.9943190932265,214.177632133622,219.3898050520796,62547500,AAPL,30.0230097201501,-3.1436797616035506,-0.5068720581214895,-2.636807703482061
2025-03-12,115.7254409790039,116.74531696319002,112.8658000774832,114.10564961231476,323857500,NVDA,43.61577204915929,-5.808629031840624,-4.443553884218158,-1.3650751476224663
2025-03-12,381.2262878417969,383.1659020465141,376.92934634163805,380.9080172396425,24253600,MSFT,35.93238353547481,-8.774694141947123,-7.645439908775428,-1.1292542331716948
2025-03-12,166.7587890625,167.2876739545911,163.1863112454469,166.2299041704089,28372400,GOOGL,36.593261017996994,-5.842351084014524,-5.383777720921014,-0.45857336309351027
2025-03-12,618.1162109375,631.8541416152899,607.9299818068337,628.4321419951534,15747000,META,39.19732840146903,-15.756468284060134,-6.649690119925954,-9.10677816413418
2025-03-12,198.88999938964844,201.5200042724609,195.2899932861328,200.72000122070312,43679300,AMZN,33.565438094881486,-8.090411795147276,-6.537565332100506,-1.5528464630467695
2025-03-12,248.08999633789065,251.83999633789065,241.1000061035156,247.22000122070312,142215700,TSLA,32.03702144010353,-35.037631004065304,-30.22785591495157,-4.809775089113735
2025-03-13,162.41793823242188,165.78086619728484,161.76931036259103,165.69104376890482,31756200,GOOGL,32.811456376101916,-6.072801407465647,-5.521582458229941,-0.5512189492357065
2025-03-13,115.56546020507812,117.74518623487266,113.7756844974016,117.01527472285696,299033100,NVDA,43.492784316158094,-5.484044872162258,-4.6516520818069775,-0.8323927903552804
2025-03-13,193.88999938964844,198.8800048828125,191.82000732421875,198.1699981689453,41270800,AMZN,30.096872337583967,-8.353596632007992,-6.900771592082004,-1.4528250399259885
2025-03-13,208.96543884277344,216.1010424274323,207.7097381833997,215.2140760046737,61368300,AAPL,25.86439776578015,-4.673948955845049,-1.3402874376662015,-3.333661518178847
2025-03-13,589.2636108398438,619.0540116787705,585.1432303548188,618.8045942687469,16480300,META,33.22850301929706,-18.378346436269226,-8.995421383194609,-9.382925053074617
2025-03-13,240.67999267578125,248.2899932861328,232.6000061035156,248.1300048828125,114813500,TSLA,30.656357359109027,-34.818121693180956,-31.145909070597448,-3.6722126225835083
2025-03-13,376.750244140625,383.2653352756173,375.4373059496749,381.1168495701804,20473000,MSFT,33.552320586654794,-9.158510856240241,-7.948054098268391,-1.2104567579718504
2025-03-14,165.14219665527344,166.14009496437765,162.10857726863358,162.92686119092454,31995900,GOOGL,37.19806724552416,-5.9668281809110795,-5.610631602766168,-0.35619657814491124
2025-03-14,386.4880676269531,388.1491759928466,377.4863373507309,377.7548866940246,19952800,MSFT,42.478842885017066,-8.578045031136185,-8.07405228484195,-0.5039927462942355
2025-03-14,212.762451171875,213.22087501834247,208.86577244295887,210.53007941159925,60107600,AAPL,31.21924366502265,-5.51671786575443,-2.1755735232838473,-3.3411443424705825
2025-03-14,249.97999572753903,251.5800018310547,240.72999572753903,247.30999755859372,100242300,TSLA,34.473199590978304,-33.507473166927014,-31.61822188986336,-1.8892512770636536
2025-03-14,606.7233276367188,607.9815194546456,593.921878023224,601.9302652875026,12364500,META,39.25645093466127,-18.830286709203392,-10.962394448396365,-7.867892260807027
2025-03-14,197.9499969482422,198.6499938964844,195.32000732421875,197.41000366210935,38096700,AMZN,35.89013141075703,-8.140723446731755,-7.148761963011954,-0.991961483719801
2025-03-14,121.65469360351562,121.86466627272752,118.13513973204245,118.59508095437825,277593500,NVDA,49.34741321347321,-4.681493993084047,-4.657620464062392,-0.02387352902165496
2025-03-17,119.51496124267578,122.87453914631988,118.01514995099303,122.72455649146468,255501500,NVDA,47.48558843845555,-4.170055356003331,-4.56010744245058,0.3900520864472483
2025-03-17,604.0272827148438,612.2154031063742,597.1372135641119,606.5835867430537,15473900,META,38.67583007537714,-19.184849917273482,-12.606885542171788,-6.577964375101693
2025-03-17,213.27073669433597,214.4865804284824,209.2544712338784,212.58308562424435,48073400,AAPL,31.928068050132687,-6.073591324823241,-2.955177083591726,-3.118414241231515
2025-03-17,195.7400054931641,199.0,194.32000732421875,198.7700042724609,47341800,AMZN,34.22729901443745,-8.057466298595841,-7.330502830128731,-0.72696346846711
2025-03-17,163.9447021484375,165.95048744156196,163.32601008577632,164.68315235917976,31184300,GOOGL,36.082886988774185,-5.911329309587046,-5.6707711441303434,-0.2405581654567026
2025-03-17,238.00999450683597,245.3999938964844,232.8000030517578,245.05999755859372,111900600,TSLA,32.02952254638066,-33.05363213214679,-31.905303938320046,-1.1483281938267424
2025-03-17,386.6273193359375,390.61591588488574,383.5140048019888,384.6379840789578,22474300,MSFT,42.59759896496723,-8.014400216664,-8.06212187120636,0.047721654542359104
2025-03-18,115.41547393798828,119.00501849033904,114.5255865509206,117.98515020944647,299686900,NVDA,44.05605682088675,-4.048858199051892,-4.457857593770842,0.40899939471894964
2025-03-18,581.5197143554688,599.383916000254,573.8308122814993,599.1841923852631,20297700,META,34.13654644885542,-21.039486374859393,-14.29340570870931,-6.746080666150084
2025-03-18,192.82000732421875,194.0,189.3800048828125,192.5200042724609,40414900,AMZN,32.1104197935698,-8.13334768833576,-7.491071801770137,-0.6422758865656233
2025-03-18,225.30999755859372,230.1000061035156,222.27999877929688,228.16000366210935,111477600,TSLA,29.62967727460623,-33.334484273051714,-32.19114000526638,-1.1433442677853378
2025-03-18,211.96519470214844,214.4168029665515,210.769287119016,213.43018643369248,42432400,AAPL,31.043145599591405,-6.54481927845822,-3.6731055225650246,-2.8717137558931958
2025-03-18,160.3323211669922,163.90479897801157,156.39062585030788,163.3359896270705,42074800,GOOGL,32.880540329718755,-6.088648855535752,-5.754346686411425,-0.3343021691243262
2025-03-18,381.4749145507813,385.3043909573064,379.06783591000334,385.0060028133576,19486900,MSFT,39.359625251068245,-7.892484003381526,-8.028194297641393,0.13571029425986758
2025-03-19,583.2173461914062,591.465438844832,573.9407712608652,583.437060479347,20537500,META,34.758518836545655,-22.11735927779523,-15.858196422526493,-6.2591628552687375
2025-03-19,235.8600006103516,241.41000366210935,229.1999969482422,231.6100006103516,111993800,TSLA,34.050259947578496,-32.33304927649172,-32.219521859511445,-0.11352741698027558
2025-03-19,214.50650024414065,218.01449366985423,213.02157246340184,213.4899719913265,54385400,AAPL,34.82960782869174,-6.636704905124901,-4.265825399077,-2.370879506047901
2025-03-19,385.7520446777344,387.602112077264,381.9524066802821,383.47424708645485,19185500,MSFT,43.21818009909962,-7.3658271993334665,-7.895720877979808,0.5298936786463413
2025-03-19,195.5399932861328,195.97000122070312,191.9600067138672,193.3800048828125,39442900,AMZN,36.0764249422736,-7.883132259536723,-7.569483893323454,-0.3136483662132683
2025-03-19,117.50520324707033,120.43483472433576,115.66543852758709,117.25523471702526,273426200,NVDA,46.18951939767539,-3.7410602742309464,-4.314498129862863,0.5734378556319166
2025-03-19,163.54556274414062,165.52139724714462,160.66163707283374,161.42003435006745,34275600,GOOGL,38.139669247323354,-5.901861150560279,-5.783849579241196,-0.1180115713190828
2025-03-20,213.3703765869141,216.74882322763477,211.4967785561088,213.2607508466693,48862900,AAPL,33.93253863640444,-6.723694050752215,-4.757399129412043,-1.9662949213401717
2025-03-20,194.9499969482422,199.32000732421875,192.3000030517578,193.07000732421875,38921100,AMZN,35.590740147964375,-7.644323500286163,-7.584451814715996,-0.05987168557016709
2025-03-20,162.45785522460938,164.5434591319573,160.62172590598882,161.23044451155243,28138500,GOOGL,37.08050232217517,-5.7750285211482435,-5.782085367622606,0.007056846474362111
2025-03-20,236.25999450683597,238.0,230.0500030517578,233.3500061035156,99028300,TSLA,34.218983618735344,-31.148073064920396,-32.00523210059323,0.8571590356728365
2025-03-20,384.7772216796875,389.7008385815923,381.2362073514129,383.6830812176145,18470500,MSFT,42.553585290102255,-6.947026954418277,-7.705982093267502,0.7589551388492248
2025-03-20,118.51508331298828,120.18487133427746,116.4553449784264,116.53533674228603,248829700,NVDA,47.23671599579412,-3.376714655232689,-4.126941434936828,0.7502267797041391
2025-03-20,585.1544799804688,609.3195747902407,578.6738539383629,581.9191646208485,24336500,META,35.50693032058586,-22.555267725380418,-17.197610683097277,-5.35765704228314
2025-03-21,595.3897094726562,596.6778262742098,580.1117970416443,582.5782039839329,25015900,META,39.45869487478418,-21.824832757867966,-18.123055098051417,-3.7017776598165497
2025-03-21,217.5261688232422,218.09421843072647,210.55998434888176,210.83902892918795,94127800,AAPL,40.01822515549285,-6.383708455958242,-5.082660994721283,-1.3010474612369594
2025-03-21,163.64535522460938,163.89482981108262,160.55186426165298,160.87119904116452,36625800,GOOGL,39.06991749104724,-5.515116591880712,-5.728691612474227,0.21357502059351496
2025-03-21,389.1736755371094,389.6510965833373,380.7587653391681,381.1765391094654,39675900,MSFT,46.54596979041359,-6.189024438244019,-7.402590562262805,1.2135661240187865
2025-03-21,117.68518829345705,117.97515272195332,115.40547637665556,116.92528940681296,266498500,NVDA,46.436949735589636,-3.118980058940437,-3.92534915973755,0.806369100797113
2025-03-21,196.2100067138672,196.9900054931641,192.5200042724609,192.8999938964844,60056900,AMZN,37.52513711779291,-7.26959422327036,-7.521480296426868,0.25188607315650824
2025-03-21,248.7100067138672,249.5200042724609,234.5500030517578,234.9900054931641,132728700,TSLA,39.41454409938977,-28.87154573660513,-31.378494827795613,2.506949091190485
2025-03-24,617.9570922851562,621.6417707519487,611.3167235438618,614.0826855144928,15741300,META,47.14831901234135,-19.20359154462767,-18.339162387366667,-0.8644291572610037
2025-03-24,121.3947296142578,122.2046252706928,119.32498270837338,119.86491568880828,228452500,NVDA,50.47343462459584,-2.585589485725194,-3.657397224935079,1.071807739209885
2025-03-24,167.3275909423828,167.96626051519195,164.79293578885944,166.71888755590038,30879100,GOOGL,44.88883767703846,-4.954891956513876,-5.573931681282157,0.6190397247682808
